date,day,month,year,province_thai,province_eng,region_thai,region_eng,variable,value
2019-02-01,1,2,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,406415.0
2019-02-01,1,2,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,225486.0
2019-02-01,1,2,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,379638.0
2019-02-01,1,2,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,314092.0
2020-02-01,1,2,2020,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,594875.0
2020-02-01,1,2,2020,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,218272.0
2020-02-01,1,2,2020,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,96944.0
2020-02-01,1,2,2020,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,183067.0
2020-02-01,1,2,2020,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,197085.0
2022-02-01,1,2,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,87935.0
2023-02-01,1,2,2023,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,119419.0
2023-02-01,1,2,2023,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,156043.0
2023-02-01,1,2,2023,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,687998.0
2023-02-01,1,2,2023,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,182356.0
2023-02-01,1,2,2023,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,197766.0
2019-03-01,1,3,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,1167915.0
2019-03-01,1,3,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,379784.0
2019-03-01,1,3,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,251829.0
2019-03-01,1,3,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,381987.0
2019-03-01,1,3,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,368262.0
2020-03-01,1,3,2020,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,95126.0
2020-03-01,1,3,2020,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,53855.0
2022-03-01,1,3,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,102040.0
2019-04-01,1,4,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,941955.0
2019-04-01,1,4,2019,ยะลา,Yala ,ภาคใต้,south,no_tourist_foreign,54917.0
2019-04-01,1,4,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,501013.0
2019-04-01,1,4,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,280910.0
2019-04-01,1,4,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,316088.0
2019-04-01,1,4,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,274483.0
2022-04-01,1,4,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,120317.0
2022-04-01,1,4,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,54198.0
2019-05-01,1,5,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,837349.0
2019-05-01,1,5,2019,ยะลา,Yala ,ภาคใต้,south,no_tourist_foreign,51226.0
2019-05-01,1,5,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,378748.0
2019-05-01,1,5,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,224250.0
2019-05-01,1,5,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,276368.0
2019-05-01,1,5,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,258201.0
2022-05-01,1,5,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,182269.0
2022-05-01,1,5,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,50157.0
2019-06-01,1,6,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,884389.0
2019-06-01,1,6,2019,ยะลา,Yala ,ภาคใต้,south,no_tourist_foreign,50268.0
2019-06-01,1,6,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,376923.0
2019-06-01,1,6,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,233152.0
2019-06-01,1,6,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,276737.0
2019-06-01,1,6,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,218817.0
2022-06-01,1,6,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,236026.0
2022-06-01,1,6,2022,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,53873.0
2022-06-01,1,6,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,59591.0
2019-07-01,1,7,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,585422.0
2019-07-01,1,7,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,200254.0
2019-07-01,1,7,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,253235.0
2019-07-01,1,7,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,192061.0
2019-07-01,1,7,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,329728.0
2022-07-01,1,7,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,365158.0
2022-07-01,1,7,2022,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,67529.0
2022-07-01,1,7,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,73797.0
2019-08-01,1,8,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,497050.0
2019-08-01,1,8,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,200866.0
2019-08-01,1,8,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,286253.0
2019-08-01,1,8,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,160660.0
2019-08-01,1,8,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,311386.0
2022-08-01,1,8,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,380728.0
2022-08-01,1,8,2022,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,106258.0
2022-08-01,1,8,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,93972.0
2019-09-01,1,9,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,579517.0
2019-09-01,1,9,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,230033.0
2019-09-01,1,9,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,334147.0
2019-09-01,1,9,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,161857.0
2019-09-01,1,9,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,339242.0
2022-09-01,1,9,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,390317.0
2022-09-01,1,9,2022,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,151599.0
2022-09-01,1,9,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,82847.0
2019-10-01,1,10,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,839847.0
2019-10-01,1,10,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,355312.0
2019-10-01,1,10,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,226012.0
2019-10-01,1,10,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,296932.0
2019-10-01,1,10,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,257189.0
2022-10-01,1,10,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,374709.0
2022-10-01,1,10,2022,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,158774.0
2022-10-01,1,10,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,96821.0
2019-11-01,1,11,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,803070.0
2019-11-01,1,11,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,373024.0
2019-11-01,1,11,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,260831.0
2019-11-01,1,11,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,304326.0
2019-11-01,1,11,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,214767.0
2022-11-01,1,11,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,479080.0
2022-11-01,1,11,2022,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,151476.0
2022-11-01,1,11,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,107066.0
2019-12-01,1,12,2019,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,1107686.0
2019-12-01,1,12,2019,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,531411.0
2019-12-01,1,12,2019,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,264235.0
2019-12-01,1,12,2019,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,338969.0
2019-12-01,1,12,2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,348275.0
2021-12-01,1,12,2021,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,93995.0
2022-12-01,1,12,2022,ภูเก็ต,Phuket ,ภาคใต้,south,no_tourist_foreign,511243.0
2022-12-01,1,12,2022,กระบี่,Krabi ,ภาคใต้,south,no_tourist_foreign,55740.0
2022-12-01,1,12,2022,สงขลา,Songkhla ,ภาคใต้,south,no_tourist_foreign,176113.0
2022-12-01,1,12,2022,พังงา,Phang Nga ,ภาคใต้,south,no_tourist_foreign,56515.0
2022-12-01,1,12,2022,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,no_tourist_foreign,129525.0
2019-01-01,1,1,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_foreign,52183.91
2019-01-01,1,1,2019,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_foreign,384.48
2019-01-01,1,1,2019,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_foreign,105.09
2019-01-01,1,1,2019,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_foreign,103.78
2019-01-01,1,1,2019,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_foreign,487.86
2019-01-01,1,1,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_foreign,256.96
2019-01-01,1,1,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_foreign,575.99
2019-01-01,1,1,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_foreign,1238.26
2020-01-01,1,1,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_foreign,57065.24
2020-01-01,1,1,2020,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_foreign,403.5
2020-01-01,1,1,2020,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_foreign,83.5
2020-01-01,1,1,2020,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_foreign,104.25
2020-01-01,1,1,2020,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_foreign,441.73
2020-01-01,1,1,2020,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_foreign,249.45
2020-01-01,1,1,2020,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_foreign,529.44
2020-01-01,1,1,2020,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_foreign,1133.83
2021-01-01,1,1,2021,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_foreign,1092.28
2022-01-01,1,1,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_foreign,2181.01
2023-01-01,1,1,2023,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_foreign,46074.82
2023-01-01,1,1,2023,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_foreign,50.15
2023-01-01,1,1,2023,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_foreign,385.05
2023-01-01,1,1,2023,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_foreign,45.75
2023-01-01,1,1,2023,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_foreign,104.71
2023-01-01,1,1,2023,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_foreign,243.19
2019-02-01,1,2,2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_foreign,49310.43
2019-02-01,1,2,2019,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_foreign,417.29
2019-02-01,1,2,2019,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_foreign,80.45
2019-02-01,1,2,2019,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_foreign,81.87
2019-02-01,1,2,2019,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_foreign,473.04
2019-02-01,1,2,2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_foreign,259.59
2019-02-01,1,2,2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_foreign,576.86
2019-02-01,1,2,2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_foreign,1116.87
2020-02-01,1,2,2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_foreign,30016.04
2020-02-01,1,2,2020,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_foreign,200.35
2020-02-01,1,2,2020,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_foreign,235.02
2020-02-01,1,2,2020,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_foreign,123.39
2020-02-01,1,2,2020,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_foreign,236.9
2020-02-01,1,2,2020,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_foreign,593.42
2021-02-01,1,2,2021,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_foreign,1152.23
2022-02-01,1,2,2022,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_foreign,2351.41
2023-02-01,1,2,2023,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_foreign,47113.53
2023-02-01,1,2,2023,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_foreign,67.62
